25,,20,,15,,9,,5,,0,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
8.376288659793786,0.04976307588327795,8.87853555379327,0.08389022132930546,7.97316944224157,0.09858581543739003,10.411710282844268,0.06872478693055624,22.601110229976186,0.07071060223188222,42.14247951361351,0.06872478693055624
13.213719270420285,0.05420266230365968,13.692836373248724,0.2147626543093668,10.775178429817572,0.19530872706204844,20.119614062913,0.22520463239651675,32.17684377478189,0.15848931924611143,59.38739095955589,0.1441328209247159
34.344435633095415,0.05071712645285022,17.64472640761298,0.2910164413942753,14.525508855405747,0.37250664178879045,24.160719006079788,0.39434495459247987,40.404440919904815,0.29379286008045685,78.89571768437747,0.32000343426356537
59.97885276235792,0.04976307588327795,29.599524187153037,0.3832702894063114,16.56093047845623,0.5144464873352871,30.76592651334917,0.6905184034524785,57.08762886597938,0.7738553578538354,94.42902458366376,0.4905933414625673
,,36.36333597673803,0.42144632197960386,19.87509912767642,0.7037569234679861,40.916600581549005,1.2800192319172452,63.93074279672214,1.06872502632912,114.78654507005021,0.7886916020333301
,,53.67763679619347,0.42952623055422434,25.793021411578096,1.0789211105066117,60.59014010044936,1.8188371428156522,74.04176579434309,1.76775746714016,141.53449643140365,1.1977068005171387
,,,,30.055511498810446,1.4209451682154426,,,,,171.48427174200373,1.8016486603281892
,,,,39.7468939994713,1.76775746714016,,,,,,
